order_id,product_id,review_id,review_score,review_creation_date,review_answer_timestamp,customer_id,review_content
04c35d140fbc805e40f33f6902661c4f,64b89dc9203902d7dd7ed843,25a560d8d4761d8199202aef436f8420,5,6/22/2018 0:00,6/22/2018 22:42,64e2cb09d3d42a70e18276ce,"  Tác giả đã tạo nên một bản hòa nhạc tuyệt vời của các yếu tố: hành động, tình cảm và lý thú. "
05a17f243132acec3b0146b1b9b77720,64b89dc9203902d7dd7ed843,8ff18b250a8a3ebeaaeb6e7a56bd9742,5,5/5/2017 0:00,5/7/2017 17:04,64e2cb09d3d42a70e18276cf," Sách này thực sự là một phép màu ngôn ngữ, biến từng dòng chữ thành những hình ảnh đẹp trong tâm trí. "
05bef443b850685058070c9e781988e8,64b89dc9203902d7dd7ed843,77136b940e2015eb10f853379d5b4149,5,6/27/2018 0:00,6/29/2018 22:41,64e2cb09d3d42a70e18276d0, Tôi đã tìm thấy những gợi ý quý báu để áp dụng vào cuộc sống thực tế từ cuốn sách này. 
05fad97db96406de1787c7a532c46a2b,64b89dc9203902d7dd7ed825,b7bebac9c7e441a141173904ee4e567f,5,6/27/2018 0:00,6/28/2018 0:10,704435bd61cfb6de6ef8559c90f64aa2,Cách tác giả mô tả không gian và thời gian đã tạo nên một bầu không khí đặc biệt cho câu chuyện. 
05fad97db96406de1787c7a532c46a2b,64b89dc9203902d7dd7ed825,b7bebac9c7e441a141173904ee4e567f,5,6/27/2018 0:00,6/28/2018 0:10,704435bd61cfb6de6ef8559c90f64aa2, Sự kết hợp hoàn hảo giữa hài hước và sâu sắc đã làm cho cuốn sách này trở nên độc đáo và thú vị. 
05fcebb08e5f6447834c6593dcec9c81,64b89dc9203902d7dd7ed840,abd6b3598a54961d10642d6f1df7492c,3,6/2/2017 0:00,6/2/2017 14:42,423a8dbe127fb9a8969448ba71969037," Cuốn sách này là một hành trình xuyên suốt những xúc cảm, từ niềm vui đến nỗi buồn, từ hy vọng đến thất vọng. "
0616b1a248556f0f4c5aea97beb0729a,64b89dc9203902d7dd7ed840,8efb23b55fd7072a150b11d1a5ef4669,5,8/21/2018,8/21/2018 15:13,340ea1e30ba5b8f87429cc58cb7aedd5, Tôi cảm thấy như mình đã tìm thấy một người bạn thân qua trang sách này. 
0626a1c665314a1d0bf29ab063d5af74,64b89dc9203902d7dd7ed830,8c7f55332d4c1aebb3841dfd68ce34a3,4,6/14/2018 0:00,6/15/2018 13:45,64e2cb09d3d42a70e18276cf," Sách không chỉ là một câu chuyện, mà còn là một lời nhắn sâu sắc về cuộc sống và con người. "
0653c5290cf561492eae4f626799994d,64b89dc9203902d7dd7ed830,36eaaec40223a992216ef47ff3f8c903,5,9/23/2017 0:00,9/25/2017 21:43,64e2cb09d3d42a70e18276cf,Tác giả đã tạo ra một thế giới tưởng tượng mà tôi muốn có thể sống trong mãi mãi. 
065881aa6f8059a970c8fd9947f717e4,64b89dc9203902d7dd7ed830,d5f1a660f5626aa4f485d6268452bf0d,1,1/30/2018 0:00,1/30/2018 22:21,64e2cb09d3d42a70e18276cf,Cuốn sách này đã mở ra cho tôi một góc nhìn mới về văn hóa và lịch sử. 
0683849d0c0146afc4977ada6e86bc88,64b89dc9203902d7dd7ed841,fd03f797e6b8cc82be1b949704b400d0,2,3/1/2018 0:00,3/6/2018 15:52,64e2cb09d3d42a70e18276ce,Tôi thực sự bị cuốn hút bởi những bí mật và lớp lớp bí ẩn trong câu chuyện. 
0744ce655e97e70eb03a99cf52385502,64b89dc9203902d7dd7ed841,929b68f0b112e7ae60bf175badf6b1b0,5,8/24/2017 0:00,8/27/2017 16:10,64e2cb09d3d42a70e18276cf,"Tác giả không chỉ kể một câu chuyện, mà còn kể một phần của cuộc đời người đọc. "
0756fac8c4aef0446002871923cc6b8f,64b89dc9203902d7dd7ed841,e50e9378ef58d8427072defebfa36491,5,5/16/2017 0:00,5/17/2017 7:52,64e2cb09d3d42a70e18276ce,Sách này thực sự là một tác phẩm nghệ thuật đẹp mắt về ngôn ngữ và cảm xúc. 
076291ccc60bbd19ff77babbb78324d5,64b89dc9203902d7dd7ed82f,2ca312d4b7c2a461a7a7fd54ab335e29,4,8/23/2018 0:00,8/24/2018 11:52,64e2cb09d3d42a70e18276d2,"Tôi đã bị lôi cuốn vào thế giới của nhân vật, như một người thứ ba quan sát mọi diễn biến. "
07664da4fa93862f7f2f3fd353b99e73,64b89dc9203902d7dd7ed82f,4424f6abee4bc34ecf15b5e2a2a179ac,5,2/7/2018 0:00,2/12/2018 23:08,64e2cb09d3d42a70e18276cf, Tôi đã học được nhiều điều bổ ích về lịch sử và văn hóa thông qua việc đọc cuốn sách này. 
07ce92f08ada3b994983794188b7a902,64b89dc9203902d7dd7ed82f,8cb8b150d883dd9df9f0522fc8b88676,1,4/6/2018 0:00,4/7/2018 2:41,64e2cb09d3d42a70e18276ce,Cuốn sách này đem đến cho tôi những giây phút giải trí tuyệt vời và thú vị. 
080c5db822472f28f4193dc902b9be32,64b89dc9203902d7dd7ed839,70cd822033bbc84dad8f9c4b9d5dc63f,5,8/7/2018 0:00,8/7/2018 21:39,64e2cb09d3d42a70e18276d7,Sự phối hợp tuyệt vời giữa tình tiết và nhân vật đã tạo nên một câu chuyện rất hấp dẫn. 
082c30f193b1a499078fafbfa3a2d6a7,64b89dc9203902d7dd7ed839,6991cc686809f014e0f9074508808d8c,5,11/28/2017 0:00,11/28/2017 15:22,64e2cb09d3d42a70e18276d9,Cuốn sách này thực sự là một món quà tinh thần cho tâm hồn của tôi. 
08b4c64d698b84d3446b4198b9f27ef2,64b89dc9203902d7dd7ed839,2cc6561587726920df601471df929f9f,5,6/6/2018 0:00,6/7/2018 2:21,64e2cb09d3d42a70e18276dc, Tôi cảm nhận được sự chân thực trong cách tác giả miêu tả những cảm xúc và tình huống
09026ebcef956ddfbc9af4af7c46d377,422879e10f46682990de24d770e7f83d,cca3bf41bf344d9a213efd889ecddf62,5,10/5/2017 0:00,10/9/2017 13:22,7623a517e40b45628d3c89bbce2eb1f4,"Tôi đã thấy những phần của chính mình trong nhân vật, điều đó khiến tôi cảm thấy gắn kết với câu chuyện. "
09026ebcef956ddfbc9af4af7c46d377,422879e10f46682990de24d770e7f83d,cca3bf41bf344d9a213efd889ecddf62,5,10/5/2017 0:00,10/9/2017 13:22,7623a517e40b45628d3c89bbce2eb1f4, Sách này đã giúp tôi hiểu rõ hơn về những khía cạnh khác nhau của cuộc sống và con người. 
094af1d0ffa8afa4ddce0e4892491313,c6dd917a0be2a704582055949915ab32,01629dc27909205db2b54bb230365693,4,4/12/2017,4/15/2017 0:04,c743dace5b15ed39b17b44dc5ad44023," Tác giả đã tạo ra một thế giới đầy màu sắc và phong phú, khiến tôi cảm thấy như mình đang ở trong đó. "
0972cd8199019b252faf977c4d3da6ea,dfc090f5e254f365893c76a73809d9f7,8c893c88f70053fc5885d9a46eaaa140,3,8/2/2017 0:00,8/3/2017 12:48,211a3a4b495becf111d81e66d9b955c6, Tôi đã bị cuốn vào mê cung tư duy của tác giả và thách thức để tìm hiểu sự thật đằng sau câu chuyện. 
098e7344bff99946b1a3c2c4357503bf,54dc796ba7aa0086b6404d1207e627e0,eae68eeb9d1d44892c62ac7139c93991,1,10/31/2017 0:00,11/6/2017 12:23,3b864cf315fee8e0e4dafd9396d57248," Cuốn sách này thực sự là một lời nhắn sâu sắc về tình yêu, hy vọng và khả năng vượt qua khó khăn. "
0a15572811e0bc23e2963de1cdf344f0,2b0c892ab2b8e600a0b186db31f5947d,324f719a599fd47fc3cdb7d0ac621212,5,5/5/2018 0:00,5/5/2018 23:37,a0a88da4a6858c8d7cc650bbd21949e8, Tôi cảm thấy như mình đã trải qua một hành trình tâm hồn khi đọc cuốn sách này. 
0a32919eaa38cf81a09bb4cd2ca383df,6777865be5ee937f7deb9c390e9d920f,8b719fde61c963ed8ad6dd602afafcf5,4,4/19/2018 0:00,4/20/2018 15:12,ab15621e1aa4e4c1377e5c789abaa84f, Tác giả đã sử dụng ngôn ngữ mô tả độc đáo để tạo ra một không gian riêng cho câu chuyện. 
0a8f8c393d9dbc5901daf7d157afc427,6536314c94d43b787fc1c622941da14b,b9e74146e8f546fcf1729a1c6af005b2,5,6/15/2017 0:00,6/16/2017 2:02,0389344fcfa1b39110fe6943f8abcfad, Tôi cảm thấy như mình đã được thả vào một cuộc phiêu lưu đầy bất ngờ và thú vị. 
0a8f8c393d9dbc5901daf7d157afc427,6536314c94d43b787fc1c622941da14b,b9e74146e8f546fcf1729a1c6af005b2,5,6/15/2017 0:00,6/16/2017 2:02,0389344fcfa1b39110fe6943f8abcfad,Cuốn sách này đã thay đổi cách tôi nghĩ và cảm nhận về một số vấn đề quan trọng trong cuộc sống. 
0acd987fec172c76297f6aadad48c67a,541fe3a51f05d6f3ee6e730fafa0b8d5,eb68989ceba7ce98d1120f3dc98f22dd,5,8/2/2018 0:00,8/5/2018 19:50,836ac53e072a95b5b18cbaa4a4f67f7e," Sách này là một hỗn hợp hoàn hảo giữa kịch tính và cảm xúc, khiến tôi không thể rời mắt khỏi trang sách. "
0b1e73fa546894ad7310916b480de067,4a90b44b456e79e7a33435fdd36e551f,64705002057140d46c08068d176f203f,5,1/17/2017 0:00,1/20/2017 21:34,bc265c24a5a745bff94d62fd5f5db043," Tôi đã học được nhiều điều mới mẻ và thú vị từ cuốn sách này, đặc biệt là về một chủ đề không quen thuộc. "
0b461bff8323f6fec51ec6254a81d562,665dcf48bfab7017f4ac917abaafac4f,542bba7a3fe11e64e0a2f8aea06b13ad,1,7/6/2018 0:00,7/7/2018 3:25,3225c076223e4cf8512be1779e066df8, Sự phát triển của nhân vật chính qua các sự kiện đã tạo ra một cảm giác thực tế và sâu sắc. 
0b602fa35e64e463c90698d2e859af54,2fd89f236e3e8f4b81b7b74f09f40186,04e018c5ebbc4ee1dd0b1386ab54d333,5,3/28/2018 0:00,3/28/2018 22:23,731934bcb47e6a5956ab77fbed6ad0c5,"Cuốn sách này thực sự là một tác phẩm nghệ thuật độc đáo, không giống bất kỳ cuốn sách nào tôi đã đọc trước đây. "
0b736121c8d0bffe6c9e592d6f91ba5c,64fb265487de2238627ce43fe8a67efc,4a18ba9ced6560c8428a23962d009325,5,3/1/2018,8/28/2018 12:39,e0fcf37333b29f0b97e8af045f8efb52,Tác giả đã tạo nên một không gian ảo diệu mà tôi muốn có thể bước vào và khám phá. 
0b7808f7d1384e2ef75a3ea25df44bd4,8effae0c3be3eab7870860070ca5e51a,ae8f7194344cc2176584c193e4da5872,5,6/6/2017 0:00,6/7/2017 12:47,a1b9378a25ca08a39d8018bb2294f956, Tôi đã cảm nhận được những cảm xúc chân thành và sâu sắc trong cách tác giả kể chuyện. 
0c3f17e10268e00c6716de19889e2cf0,95c40b993a22463c83beb5c51a03d46c,3aa8013a39c56aee5d0655101b3370c9,4,3/17/2017 0:00,3/18/2017 13:45,bf5b40a6507179f537bbe16dae02d080,"Sách này thực sự là một món quà quý báu, giúp tôi thư giãn và suy ngẫm về cuộc sống. "
0d33a1e4f7c4426e2adf540cb219baef,c98fcf63f668fa08d0da5584888d6e4b,9333382df549be705dca73fb8153b6da,1,7/4/2018 0:00,7/4/2018 21:00,1e487116feb9361b3221c3e93fde4d7f,
0d40f8fd78977af4c4fa84293ae7fa21,b88eb82a396197f720eee0aef2f7dfed,34556396ea6eeaeab0569e2fea97e0be,3,3/22/2018 0:00,3/26/2018 12:50,623fb939c3c139f6a806f25d76adaea1,
0d71624d3497568c5af4fa0fc5faa967,448f8f85f231f7f33be46c1a972b6c8d,9adf002a96b12dab2a437bc86aa5055a,5,8/23/2018 0:00,8/25/2018 21:17,5a0ce17620554f641a8113fc965194c5,
0dcbdac8c6463d75e774a3ba98d11561,da7e1b2f8c91cbf61a22b55e8cd49bcd,d138272c90421b6c508f9d52999f05f0,1,10/17/2017 0:00,11/8/2017 21:27,c9785fad52a0529dc731d1c2444f0873,
0df3ae9792cce9ed0f0c9b95be40b8ef,c7c99e372ec2f873701c20e3a00ff29c,6613e2281e969a93d58215a639b70a60,3,3/18/2018 0:00,3/18/2018 11:50,e7bcb58d36bc14e2c83b7dc650aa5350,
0e55af861e63530c56528012f41b7c6d,11875b30b49585209e608f40e8082e65,4cd8334d36faa6cff827e5a11b4b099d,5,5/31/2017,5/31/2017 23:52,5403d5f310d90498102fd3a2345f16ef,
0e5f408dbf29e3e4a1cbbf07e6dc04f9,ce6f74096c84567f22728c84f3d6e7fc,645074d0db57ca264e121d27ab7843e9,3,7/3/2018 0:00,7/5/2018 17:52,c6102d390ac140f0dc514157701a3e1c,
0edf80f575c9d85881267c428cbbd208,96e9828efdbe86198b90841d0b39ca0c,344af61a33cb773259cf038ef31ac44a,5,6/16/2018 0:00,6/18/2018 4:02,5af819b263187f95d7ee76f77d708385,
0ee24d5ae95ccf0552a2ef03dfadb924,1d3ecbda18167c766a3381fd16108e4a,44e3944c1697cd01e857f1d7c7c6225d,4,9/7/2017 0:00,9/8/2017 1:18,62b36a6b0df7e45c871a49d9296a8c0a,
0ee24d5ae95ccf0552a2ef03dfadb924,1d3ecbda18167c766a3381fd16108e4a,bebd0c23d7791cb07b4eb3e459e5920b,4,9/7/2017 0:00,9/8/2017 1:17,62b36a6b0df7e45c871a49d9296a8c0a,
0ee415fdc549189ef34dc8f7de4763cb,c10b7cf3152ae68bd9b4713b2230080d,244237a47b93454f625fbee1017e3585,3,9/20/2017 0:00,9/21/2017 1:43,713d876c66755a8af5d2689433f37498,
0efd6177ac7aab7f85f78796d324b321,1fa4ef78e1b8f0afea31e4ae9578affd,ad14ea2549d375cc807685eb16e9e77c,5,6/23/2017 0:00,6/23/2017 19:14,f37b7cd28154c2c80457b37f12e06247,
104b8d0ca41aec23f0847323c4cb8177,8392bd9333d10e51a2c2fc4596ee12a5,f0b4ccb59ee909d0046407443619cd07,5,2/27/2018,2/27/2018 22:25,4654d165d5c3a8e7c52566a5ec9f8994,
104d1e3a6ba2bf9d8856a54af9c6c681,27cdfae8c8c8a703a13663e4c629ef39,3cdde0fb6645de6ac57a8c8ee4955762,1,5/11/2017 0:00,5/11/2017 11:43,b4cabef1eab077e32afbd42629185a7d,
104d1e3a6ba2bf9d8856a54af9c6c681,01b0238705b6ae8e35c6fea837e6ae4a,3cdde0fb6645de6ac57a8c8ee4955762,1,5/11/2017 0:00,5/11/2017 11:43,b4cabef1eab077e32afbd42629185a7d,
10631633611fba698054772b43dc118c,7b453aa3584d61c1268d77ba6fd5956b,78a7bab7f24ddadee325bb0e7e1d227e,1,7/8/2017 0:00,7/11/2017 23:11,087924f653ede8ac260c3d6cec755a4b,
106b004da4aaa8f41d0115b6a7829a1a,aca2eb7d00ea1a7b8ebd4e68314663af,34b38c4d8911d07fa634e18f9be0e772,5,5/7/2018 0:00,5/9/2018 21:47,287727ec8b614d295c75cc4f52d401ac,
1095806f851129963474b5f20d6520fd,d07c0177e489e871713b83a518446ac7,3ee73291305a46b3000317df81f7c1d6,1,3/24/2017 0:00,3/25/2017 23:20,a192468dc4a03af2d3c89093c26283f1,
112e22ce5f700d2155befd89a15b4a5b,02ca198b1084a6d8ed9e152d84243bfb,00dfad4667869bb78db69d24726bfc52,5,5/12/2018 0:00,5/12/2018 23:48,90eb27e381d8c75dd3acf2f87fd8aa50,
1266cc122d380586b104c2f5380f1210,6803077179d24889430188e03fafd31a,d126b51cf6665c5a873f58a1a8fe0f2e,5,2/2/2018 0:00,2/3/2018 19:22,041a802c0996465c45e7b9e993097978,
126b56e36148dafa96b5705c766ab2c0,38dcb9ae53c258cfba73583f9454d721,cd1699ff0270d9b8caed71d2cc2b5e8f,3,3/16/2017 0:00,3/19/2017 13:01,33add7528833f57795e0549ea17dd0b3,
12d833b5570676e6df1febcd8fe007b6,59f09deeea7c839a9212a19f3416b892,897152b80e39bd9839617862fb9690ba,5,5/23/2018 0:00,5/24/2018 21:57,314632660519234734d08119b95cf15b,
130661e5b5e7e4e1948747351cbf14a7,0b039b61011417822882815943f13dac,5ec4568c946fd81e22f904642267f16e,4,4/1/2018 0:00,4/2/2018 11:43,13752115a6ce16bd31a5f5f519400aff,
130e5f15b505062879273e8f199441d1,65ae1951caecbb80c7d5e2e662ddb0dc,d29901fa681897520a4d84e42000b035,5,6/1/2018 0:00,6/2/2018 15:44,241a20babe281dff9201cd9abc43b96a,
133fde906cdebbd7cae1889f1a8300dc,7fd2dfb9d85ff5f61bf8d9abf82014f6,c4c9a65793f4e6b832f4790d2a61c8f2,4,7/22/2017 0:00,7/23/2017 0:39,9801bf5ea241cf9f9b78a92058557146,
134fc3d70972d3de090dec9bae0c7918,629e019a6f298a83aeecc7877964f935,d5db745f90440232509a2035ecf9960a,5,2/24/2018 0:00,2/27/2018 12:28,05782799bb7c222ea760230ec20c8ff4,
137e9582e80ce34b3205c7cc8466ec29,83b7e1ec294af41b21657b105834c836,7d70f7c4d1755dd0415e44353ebf41e1,5,3/18/2017,3/21/2017 0:58,1599a28dfa97a32b693d2d3ce29bc2b2,
13be52fea867f703f9f4466bccbcc0c9,570df4c7c2a1ba5d810f27b93c584232,817e54b5800b96798a8ad2ededdb0141,4,4/3/2018 0:00,4/4/2018 9:34,6d43775c3da9d5532adc74676415bca7,
13ce532ef1a57ec06218af7cb3634241,299273104a3a302b82ad5f9aa93d6d91,32280c29a8ac1bc72a3eda35630581ff,4,3/4/2018 0:00,3/5/2018 13:06,ec8cce4c98a82dead34ffd130e9c6d85,
140f3f5e8668adb28164b2718f2d309b,428848f6b59540ebc1d7613df5c8b545,ecb010a83b319510c2b6405792fbc07e,5,9/21/2017 0:00,9/21/2017 21:52,eff301f10ee34644b4fd64e3900468ee,
143557cd5a7387503d5222e9a1efed75,bd69e6d599b9a3d9c298617c14e46f9f,8cce4bddcb12277abfc5be6b9c4f9361,4,4/15/2018 0:00,4/17/2018 11:19,c6a0d9bedb0b91a8a78fcfe6a2512d93,
143f5ce5a045cb6c2708b1b3dcce985e,4952dd34839fd7134ceada5de831810d,41fff6c3364d8c293a88dba5046713c5,5,12/7/2017 0:00,12/8/2017 3:09,bc6671fcbe7c7468ed66a34dd3af1b31,
1445b855fa0df69380dbc1c056659617,b1dc70b2d3b0d42b355529c4026a35a7,6673701b6109b0b57f74add0b4a1b9e3,5,10/20/2017 0:00,10/30/2017 18:25,12a2a853ef3497b0e1e8a1f48c21a754,
14727b31671d412db797863b9bba8392,d950ce1f38b6772552be4523baf94c7a,331d8d099c3feb24acaf386c7ce10792,5,6/22/2017 0:00,6/26/2017 12:08,c190690e301a71da231b0310e61c7744,
14727b31671d412db797863b9bba8392,d950ce1f38b6772552be4523baf94c7a,331d8d099c3feb24acaf386c7ce10792,5,6/22/2017 0:00,6/26/2017 12:08,c190690e301a71da231b0310e61c7744,
15010af27d8cf1619efb2867f47ebc51,568e52d4c670b4d5130bae2dbf211c40,a9bf9f18eb31792c6e49cac63707ac20,5,3/1/2018 0:00,3/1/2018 23:37,f8a069c2a2ce5ac98d668ad6a7950cb8,
15010af27d8cf1619efb2867f47ebc51,568e52d4c670b4d5130bae2dbf211c40,a9bf9f18eb31792c6e49cac63707ac20,5,3/1/2018 0:00,3/1/2018 23:37,f8a069c2a2ce5ac98d668ad6a7950cb8,
1525f8f0c2985955d93907fa19a9cc3a,b623b7cb05ee3248fbe4a6ecbeed79a4,91c89099ee7dff9e30f6505ed5776718,5,11/19/2017 0:00,11/20/2017 16:23,c90da9c377a0232004718a9fedf148c9,
1525f8f0c2985955d93907fa19a9cc3a,b623b7cb05ee3248fbe4a6ecbeed79a4,91c89099ee7dff9e30f6505ed5776718,5,11/19/2017 0:00,11/20/2017 16:23,c90da9c377a0232004718a9fedf148c9,
1555d6b8d8b15b1080ee70dda21c8d02,84f456958365164420cfc80fbe4c7fab,3fcc5095e584ffe45bafcccb6a6f30a9,5,12/7/2017,12/9/2017 23:28,dfda52c60be1482823570ad5721b5e27,
157fa4382ef233561294d5b9e279df5c,c6336fa91fbd87c359e44f5dca5a90ed,08ad3915b66a80899cc3f05c7392b30c,5,10/18/2017 0:00,10/19/2017 18:08,4d591125ff32d94454b07b580fe2ecae,
15bbb8e1670937e6b9bdf611948c3bf9,fe077ec80df6b4ee60bb4498d5ab1962,0b410bf0bf34543125fe57b38991aa6b,3,4/24/2018 0:00,4/27/2018 11:17,72b927c092dc3b076732901869b447b5,
15bed8e2fec7fdbadb186b57c46c92f2,61d52f4882421048afd530db53d6f230,8079a046b23b88c4cea485cfbd8aec39,5,10/5/2017,10/5/2017 12:55,f3f0e613e0bdb9c7cee75504f0f90679,
161436481a8780aea9e2139793246aa5,617186c3d97ea56c9c683a8a3974e8c1,17e5373777bf538691e1e4b800e8a29f,2,12/28/2017 0:00,12/28/2017 20:54,4a8fd791410e8ec07fd17d12cdfdd662,
1682b18a188c5ffb35aa6fc06c836a78,49a2fa4ccedbad4f2e7ed4287fce1a6d,60025b90e14804969d69eb764eb682a0,2,3/2/2018 0:00,3/5/2018 2:38,e2bbe53294315e37378493e18a996cab,
168d45af7dd36e96d0a16120eafce384,f57fdbfc9c610581b1b50f53210ac3ae,8fe69e3e36a22ffcb24ccb03d4c7f59d,3,10/4/2017 0:00,10/7/2017 0:09,4bd50b16b68527f8f97edd3950ca2a75,
16c24987724018f73b746aacfbb5f8e8,f3dbf072e817667fbde052aae313cce1,fb7793b81898e28816f37c40bef6c9f8,1,6/14/2017 0:00,6/14/2017 10:56,ffdc2af7160aed3bad21cbc8ec68c0c5,
17ae98e755b32ae8ec73470952de4de2,74fd207bb446a56583153f85de68b73c,d83ab20963957eab4af21ea4f71f16e0,5,12/9/2017 0:00,12/12/2017 2:33,80d88401a15807dd28990dd932495bc6,
17ae98e755b32ae8ec73470952de4de2,74fd207bb446a56583153f85de68b73c,d83ab20963957eab4af21ea4f71f16e0,5,12/9/2017 0:00,12/12/2017 2:33,80d88401a15807dd28990dd932495bc6,
17f11cd471c4f712a82d85c589119638,9a7c6041fa9592d9d9ef6cfe62a71f8c,1190319d9e15a6d39144680a0f960315,4,3/16/2018 0:00,3/19/2018 1:04,229b496914baf5b5c924e314b439490e,
1826d3b62380835469288dcc78f382ca,423b46d7ff817b1cd19ab195c7b76546,dff0a649c2f5e5ae4e1ec0b7b1efa699,5,2/6/2018 0:00,2/9/2018 11:34,cadc77a311d2175d497619dc76de4600,
1826d3b62380835469288dcc78f382ca,6fd82d8f842424334fedf31190e54d24,dff0a649c2f5e5ae4e1ec0b7b1efa699,5,2/6/2018 0:00,2/9/2018 11:34,cadc77a311d2175d497619dc76de4600,
185f9c92a4ee09b897dd441dd4c45a71,24c66f106f642621e524291a895c9032,a2e16f581f67569587221fe50afdfd6f,4,1/9/2018 0:00,1/9/2018 15:23,85a32fc38d734c835c333a0a19c66090,
191d075b61db3a892fde83330d82d7c6,863c150f7756157ab06ad61737ce9a16,b9a6471cdfec5db6ef85a60a82e9ba98,5,8/14/2018 0:00,8/15/2018 2:48,93499e967d2b2772a3f8b73108913eaf,
